id,type,name,concat,house_number,postcode,lat,lon
l5656,cafe,Cafe Sack,s5565,248,12437,52.4640916,13.4894902
l5657,cafe,Conni Island,s4507,24,10965,52.4884663,13.3972032
l5658,hotel,Hyperion Hotel Berlin,s8211,12,10779,52.4939465,13.3333509
l5659,cafe,Dagas Café,s8202,80,14129,52.4272121,13.2172579
l5660,restaurant,Z,s3375,12,10965,52.4866608,13.394212
l5661,restaurant,Lupita,s1233,11,10961,52.4894783,13.3902695
l5662,restaurant,Hinterland,s3766,67,10961,52.490347,13.4019817
l5663,restaurant,Döner Zimmer,s2722,,12051,52.4685334,13.4304135
l5664,restaurant,Odessa Mama,s5110,3,10827,52.4786032,13.3450127
l5665,pub,Birkeneck,s1984,12,14193,52.4887904,13.2933653
l5666,bar,erika & hilde,s11260,9,12045,52.4856903,13.4422135
l5667,cafe,Pêle Mêle,s5112,26,12043,52.4794544,13.4416806
l5668,restaurant,Parkcafé Pusteblume,s2451,2,10715,52.4802048,13.3365051
l5669,restaurant,Gobento,s8475,118,10999,52.4948603,13.4333722
l5670,pub,BKK - Bierkombinat Kreuzberg,s6757,53,10999,52.4977242,13.4248322
l5671,bar,Sowieso Neukölln e.V.,s11280,24,12049,52.475401,13.4243723
l5672,restaurant,Reuter Terrassen,s1893,226,12359,52.444795,13.45483022027027
l5673,hotel,Hotel Steglitz International,s129,2,12165,52.4562628,13.3212357
l5674,restaurant,Gon 80,s2881,16,10965,52.4858135,13.3751041
l5675,pub,Gute Laune,s5565,35,12435,52.4884309,13.4543612
l5676,cafe,Zimt & Mehl,s11260,16,12045,52.4847439,13.4439166
l5677,cafe,Café Behring,s1176,6,12437,52.4666283,13.4896876
l5678,bar,Pavlov's Bar,s2881,26,10965,52.4875802,13.3751277
l5679,restaurant,Kimchi Princess,s9687,36,10999,52.4985981,13.4259102
l5680,hostel,baxpax Kreuzberg Hostel,s9687,104,10997,52.4997128,13.4277322
l5681,pub,Cafe Logo,s1480,61,10961,52.4945949,13.400091
l5682,restaurant,Pizzaklub,s5506,10,10829,52.4911928,13.3685033
l5683,bar,Café Nostalgie,s2084,22,10827,52.4882652,13.361927
l5684,restaurant,Canova,s8872,124,12157,52.4630193,13.3443786
l5685,cafe,Fili,s7850,59,12047,52.4866514,13.4305142
l5686,restaurant,Rasam,s11115,55,14129,52.4303229,13.2135299
l5687,restaurant,Hanoian,s10454,52,14167,52.4287989,13.2594901
l5688,museum,Polizeimuseum,s8136,6,12101,52.4829728,13.3871677
l5689,cafe,Kindercafé Wunderland,s2454,40,10707,52.4970063,13.3084147
l5690,restaurant,Trattoria Don Carlo,s2632,29,14193,52.482386,13.2889504
l5691,cafe,Nice Café,s5414,190,12055,52.4732365,13.4406406
l5692,pub,Weiße Taube,s11408,15,10999,52.4979413,13.4296989
l5693,museum,Deutsches Blinden-Museum,s8846,14,12165,52.455801550000004,13.315082762509583
l5694,pub,milchbar,s6757,40 41,10997,52.499713,13.4265813
l5695,pub,Uli's Bar,s6811,136,12277,52.4143006,13.3637108
l5696,pub,GriGri,s7942,11,10999,52.4925767,13.4334226
l5697,pub,Bierhaus Tempelhof,s10460,143,12099,52.4664183,13.386072188265615
l5698,restaurant,Tutti,s11835,17,10961,52.4909319,13.3940433
l5699,restaurant,Restaurant Seehaase,s396,58 60,14109,52.4339238,13.165375017074565
l5700,bar,Bar Europa,s7620,32,10789,52.4997225,13.3350656
l5701,restaurant,Bamboo Bay,s10613,12 15,10829,52.4825313,13.3571194
l5702,pub,Sux,s11350,55,12045,52.4833036,13.4407517
l5703,restaurant,Madloba,s3501,139,12203,52.4428201,13.2978258
l5704,pub,Pony-Saloon,s2253,36,10967,52.4916417,13.4197294
l5705,restaurant,Genazvale,s4835,33,10713,52.4899162,13.3117635
l5706,restaurant,Melissa,s2066,58,10245,52.4989849,13.4642845
l5707,pub,Bäreneck,s4639,37,12049,52.4801589,13.4250031
l5708,hotel,SensCity Hotel Albergo,s4835,33,10713,52.4899714,13.3116275
l5709,pub,Soulcat,s7850,53,12047,52.4879593,13.4318059
l5710,restaurant,FischerHütte,s3081,136,14163,52.4451423,13.227440938159862
l5711,cafe,Ökotussi,s4010,11,10963,52.4981816,13.3848148
l5712,nightclub,Junction-Bar,s3766,18,10961,52.4913696,13.3931533
l5713,restaurant,Pesetas,s10799,112a,12203,52.4489294,13.3034925
l5714,pub,Bierbaum 2,s9737,86,12045,52.4827831,13.4374527
l5715,bar,It's A Bar,s9851,14,10999,52.4982138,13.4308227
l5716,restaurant,Weinblatt,s2253,59,10967,52.4928279,13.4162445
l5717,hotel,Hotel Johann,s5256,8,10961,52.49575735,13.400035770462582
l5718,cafe,Hak Bakery & Breakfasthouse,s2312,43,10827,52.4804592,13.3520052
l5719,pub,Laika,s2722,131,12051,52.4692776,13.4380596
l5720,hotel,Hotel Transit,s4206,53,10965,52.4912721,13.3852632
l5721,cafe,Narr-Bar,s1510,24,10967,52.4931596,13.4203993
l5722,restaurant,Amberd,s10764,67,10717,52.4929045,13.3232191
l5723,bar,Cesa One,s4170,1,14195,52.4463792,13.2934077
l5724,pub,Bierbaum 3,s9163,31,12049,52.4755065,13.4230016
l5725,pub,Kachellounge 54,s11247,54,12045,52.4859481,13.4349145
l5726,restaurant,Q Café & Burger,s2592,87 88,10781,52.4905372,13.3493736
l5727,pub,Dodo,s4010,32,10965,52.4922165,13.3827905
l5728,cafe,Pomeranze,s6285,48,12049,52.4730202,13.4253585
l5729,restaurant,Sida,s83,32,12163,52.4605144,13.3231312
l5730,restaurant,Gabana,s1681,12,14129,52.437868,13.2153011
l5731,restaurant,Il Nuovo Cristallo,s10454,52,14167,52.428952,13.2594051
l5732,cafe,A.Horn,s1934,9,10961,52.495893,13.4053992
l5733,cafe,Cafe Isa Mitz,s3833,1,10997,52.4984392,13.4335985
l5734,restaurant,Sushi Yana,s9940,45,12307,52.3869746,13.3987789
l5735,cafe,Eiscafé Moin Moin,s1026,39,12305,52.3865171,13.3995765
l5736,cafe,Rubens,s6976,65,10961,52.4905335,13.3870949
l5737,restaurant,Ristorante La Marianna,s3010,63,12163,52.4646458,13.3386915
l5738,cafe,S-Café,s1025,4c,12159,52.4700216,13.34031857431281
l5739,restaurant,Ky Ngo Asia-Imbiss,s7133,,12055,52.4690339,13.4473944
l5740,restaurant,India,s1233,100,10961,52.4898475,13.3897699
l5741,cafe,Eiscafé Eisgrün,s6086,115,10711,52.4974245,13.2910267
l5742,restaurant,Waldhaus,s7705,50,14169,52.4440536,13.2539191
l5743,restaurant,Gazzo,s4756,57,12047,52.4912144,13.4258819
l5744,restaurant,Duo,s9911,29,12169,52.4510479,13.3410754
l5745,hotel,Villa Toscana,s1024,19,12207,52.4327043,13.319165396883726
l5746,restaurant,Tulum,s635,85,10715,52.4830042,13.3206303
l5747,restaurant,Remise,s5848,36,14109,52.414319,13.09485
l5748,hotel,Hotel Aviv,s261,1,12357,52.4219844,13.4889609
l5749,restaurant,Picola,s10460,188,12099,52.4600192,13.3844195
l5750,hotel,Centro Park Hotel Berlin Neukölln,s1893,60,12359,52.45827755,13.447605586305073
l5751,restaurant,Giuseppe,s3383,181,12353,52.4258695,13.4781647
l5752,restaurant,Cafe Peoples,s1826,227,12349,52.4232808,13.4372851
l5753,cafe,Kirchencafe,s11835,65,10961,52.4962467,13.3959314
l5754,restaurant,Pigasos,s1146,15,12157,52.466685,13.3388677
l5755,restaurant,Langano,s5792,44,10999,52.4965238,13.418329034760955
l5756,cafe,Die Weltküche,s3892,18,10967,52.4929383,13.4174689
l5757,hostel,Easy Lodges,s2058,160,10965,52.4797478,13.4173938
l5758,hotel,Romantik Hotel Kronprinz Berlin,s5997,1,10711,52.49732265,13.286885627767177
l5759,pub,Arcanoa,s621,8,10965,52.4880065,13.3868088
l5760,cafe,Naumann drei,s7376,3,10829,52.485966,13.3637287
l5761,cafe,BlacKawa,s2253,52,10967,52.4923209,13.4182784
l5762,pub,KlubHaus14,s11115,75,14129,52.4286425,13.2155914
l5763,hotel,ApartHotel Landhaus Lichterfelde,s2373,60,12205,52.438972250000006,13.300684645212776
l5764,cafe,Beumer Lutum,s2094,22,10997,52.4971308,13.4431518
l5766,restaurant,Pomodori,s10460,227,12099,52.454788,13.3845074
l5767,restaurant,Becerro,s6809,,12109,52.4483231,13.384953
l5768,restaurant,Nuovo Mario Berlin,s6809,424,12107,52.4170319,13.399228612714111
l5769,pub,Holland Mühle,s9911,40,12169,52.4504132,13.3419835
l5770,pub,Alter Roter Löwe Rein,s8586,31,12043,52.4756695,13.4433589
l5771,pub,Loch Ness,s8732,31a,12203,52.4469421,13.3114454
l5772,restaurant,BerlinO,s4339,13,10967,52.487548,13.4212026
l5773,cafe,Aux Delices Normands,s2002,2a,14109,52.4129931,13.143137
l5774,restaurant,Thung Thai,s2445,41,12163,52.457021,13.3223719
l5775,restaurant,Hamy,s4339,10,10967,52.4872958,13.4220776
l5776,restaurant,BLOCK HOUSE,s10454,36,14169,52.431485,13.2587883
l5777,cafe,Frau Lüske,s1108,46,12205,52.437981,13.2951499
l5778,cafe,Sommercafé Kladow,s6603,1,14089,52.4445732,13.1306758
l5779,pub,Mama,s4756,61,12047,52.4905139,13.4261189
l5780,cafe,Geschwister Nothaft,s9448,9,12055,52.4727222,13.4545851
l5781,pub,Cafe Charlies Bar,s1108,2,12205,52.4429424,13.294731
l5782,hotel,Robert-Tillmanns-Haus,s741,30,14129,52.4238388,13.1980395
l5783,restaurant,Trattoria Piazza Siciliana,s6466,46,14163,52.4303789,13.2306024
l5784,pub,Britzer Klatsche,s1726,9,12347,52.4619661,13.4349304
l5785,cafe,Cafe Mugshot,s5343,53,12247,52.4336576,13.3416365
l5786,restaurant,Wunderbar,s1279,12,10715,52.4783394,13.3302113
l5787,hotel,Hotel St.-Michaels-Heim,s1413,23,14193,52.4882904,13.2771572
l5788,restaurant,Ko Phai,s10454,33,14169,52.4318571,13.2595374
l5789,restaurant,Ristorante Da Toni,s7879,18a,10707,52.4982635,13.3190018
l5790,bar,Hasenstall,s6758,11,12103,52.46352985,13.37691512382453
l5791,restaurant,Shaam,s5414,177,12043,52.474432,13.4403899
l5792,restaurant,Kooks Kochen,s11379,29,10715,52.4788439,13.3300399
l5793,cafe,Cafe Klatsch,s267,46,12103,52.4659592,13.3807181
l5794,restaurant,Dos,s6086,129b,10711,52.4966764,13.2914114
l5795,restaurant,Cafe & Restaurant Wasserturm,s10613,12 15,10829,52.4812913,13.3563075
l5796,hotel,Ibis Hotel Berlin City West,s1644,11,10713,52.4890701,13.3165059
l5797,cafe,Coco Beach,s6377,44,12305,52.409948,13.403437
l5798,restaurant,Osteria Pizzeria Castelli Romani,s226,71,14089,52.483455899999996,13.183861748958336
l5799,pub,Bärenklause,s5607,10,12309,52.3862139,13.4105072
l5800,restaurant,Kinder Kochspaß. Kochschule & Familienrestaurant,s1365,9,14197,52.4761662,13.3094167
l5801,pub,Zoulou Bar,s4375,4,10827,52.4899871,13.359534
l5802,pub,Holz-Kohlen,s11350,28,12045,52.4862529,13.4346009
l5803,restaurant,Indian Dhaba Mira,s7850,40,12047,52.4901792,13.4339095
l5804,restaurant,Golden Brown,s9327,1,12157,52.4637289,13.334538
l5805,cafe,Genç,s5837,4a,12207,52.4290088,13.3234863
l5806,restaurant,Reisschale,s4339,9,10967,52.4872025,13.4223232
l5807,pub,Das Bierlokal zum Umsteiger,s4639,159,12051,52.4679582,13.4312235
l5808,restaurant,Terra,s3989,1,10967,52.4947272,13.4143516
l5809,hotel,"Hotel Friedenau, Das Literaturhotel Berlin",s3280,68,12159,52.470066450000004,13.33762828160389
l5810,restaurant,Al-Kalif,s1233,105,10961,52.4900285,13.3888642
l5811,cafe,Glutanada Café & Bistro,s7615,33,10965,52.4891195,13.39017
l5812,restaurant,Asado,s8202,8,14163,52.43263455,13.235898190188951
l5813,pub,Gelegenheiten,s11350,50,12045,52.4839891,13.439361
l5814,pub,Destille,s6976,67,10961,52.4903858,13.3870441
l5815,hotel,Ku’ Damm 101 Design-Hotel Berlin,s6086,101,10711,52.4982615,13.2958907
l5816,restaurant,Arman,s6976,45,10961,52.4919529,13.3876646
l5817,restaurant,Martinello,s8475,73,10999,52.4943295,13.4338186
l5818,cafe,Melitta Sundström,s6976,61,10961,52.490789,13.3871797
l5819,cafe,Balzac Coffee,s1233,92,10961,52.4894164,13.392622
l5820,cafe,Gülays Kitchen,s8584,15,12055,52.4737502,13.4447944
l5821,restaurant,Ionah,s3355,20,14199,52.4758025,13.2907601
l5822,bar,Mons Vinum Weinhandel,s1696,33,14199,52.4744332,13.2925233
l5823,restaurant,Dal Conte,s5343,31,12247,52.431637800000004,13.338130325751496
l5824,restaurant,Litehouse,s1108,10,12205,52.4423635,13.2954826
l5825,restaurant,Altes Zollhaus,s1934,30,10961,52.49671735,13.40110954947118
l5826,pub,Hobel Bar,s2722,124,12051,52.4690248,13.4359035
l5827,restaurant,Herz & Niere,s3026,31,10967,52.4907883,13.4134032
l5828,restaurant,Hasir (Schöneberg),s6683,10,10777,52.4976998,13.354118
l5829,hotel,Hotel Atlas,s1279,9,10715,52.478323,13.330536
l5830,restaurant,Ristorante Roma,s1851,8,10715,52.478281,13.3281321
l5831,hotel,Hotel Pension Margrit,s1644,24,10707,52.4966541,13.3084106
l5832,cafe,Isla Coffee,s4639,37,12049,52.4803102,13.4249827
l5833,restaurant,Kapitän's Kajüte,s226,23,14089,52.4875432,13.1823651
l5834,restaurant,Zum grünen Baum,s11495,4,14109,52.4122879,13.1413603
l5835,restaurant,Kleines Landhaus,s261,31,12357,52.4196696,13.4934625
l5836,pub,Warthe-Eck,s4639,95,12051,52.4701667,13.429517
l5837,restaurant,Steakhaus Barbecue,s1726,209,12347,52.4444932,13.4337931
l5838,restaurant,Corso Toscana,s10334,12,12161,52.4742122,13.3225369
l5839,cafe,Lou,s11360,54,10711,52.496275,13.2935112
l5840,restaurant,Ristorante Messalina,s8202,15a,14163,52.431510200000005,13.230918349999996
l5841,restaurant,Viet Bowl,s10764,156,10719,52.4984363,13.3247867
l5842,hotel,Apartmenthaus Petunie,s8012,142,12357,52.4306479,13.491148668431439
l5843,restaurant,Marcone,s1249,39,14199,52.4774025,13.2875429
l5844,hotel,Hotel Pension Delta,s1195,1,10823,52.488521,13.3578712
l5845,restaurant,Tomasa,s11103,19,10825,52.4868148,13.3421045
l5846,restaurant,Tomasa,s5972,62,10965,52.4894583,13.38020935
l5847,restaurant,Little Tibet,s3766,6a,10961,52.4922341,13.3895361
l5848,pub,Else,s5565,33,12435,52.4886472,13.454073
l5849,pub,Mahlower Klause,s11280,63,12049,52.4797319,13.423404
l5850,cafe,Pavillon am Ufer,s7942,4,10999,52.491718500000005,13.435283899894694
l5851,restaurant,Hindi,s8153,6,12435,52.4891546,13.4514915
l5852,restaurant,Seerose,s5907,38,10967,52.4896028,13.4076127
l5853,restaurant,Das Edelweiss,s3833,1 3,10997,52.498277,13.4340502
l5854,restaurant,Chirag,s10799,43,12203,52.4493298,13.3027853
l5855,bar,Bar Voyage,s7573,1,10783,52.4979572,13.3563167
l5856,restaurant,Chiang Mai,s10799,108,12203,52.4476838,13.3000998
l5857,restaurant,No Bananas,s2253,11,10967,52.4929941,13.4143954
l5858,restaurant,Wirtshaus an der Rehwiese,s6912,101,14129,52.4342545,13.2033754
l5859,bar,Vesper Bar,s6086,,10709,52.4993133,13.3048007
l5860,restaurant,Locanda,s6278,2,10709,52.4996078,13.3017208
l5861,cafe,Cafe Rosenduft,s5304,4b,12207,52.4297578,13.3273282
l5862,cafe,Café Bistro Vili,s11496,134,10715,52.4849761,13.3292122
l5863,hotel,Isaak Miles Hotel,s5304,7a,12207,52.43084565,13.328644631022268
l5864,hostel,Hostel X Berger,s9205,22,10997,52.4980685,13.446792899920972
l5865,cafe,Café Vux,s11572,14,12055,52.4721688,13.4425773
l5866,pub,Nogat-Klause,s7570,50,12051,52.4698895,13.4373716
l5867,pub,Ilse-Eck,s7570,43,12051,52.4696305,13.4353311
l5868,restaurant,Co Do,s8643,1,14089,52.4545324,13.1433493
l5869,cafe,LUX,s4650,9,12049,52.4773317,13.4230613
l5870,restaurant,Block House,s6086,163,10709,52.4996781,13.3067598
l5871,hotel,Schokoladenfabrik,s9182,8 9,12047,52.4938371,13.4238183
l5872,restaurant,Da Jia Le,s3776,23,10783,52.4942184,13.3634529
l5873,restaurant,Trattoria Acquolina,s4711,17a,10715,52.4819592,13.3209548
l5874,restaurant,Alter Krug,s5835,52,14195,52.4578483,13.2882349
l5875,biergarten,Zur grünen Linde,s4853,39,12203,52.4426956,13.313091076069973
l5876,restaurant,WANG'S Street food,s9336,11,10967,52.4914615,13.4200401
l5877,pub,Zeitlos,s6086,100,10709,52.498468,13.2973978
l5878,restaurant,Le Bon,s1569,1,10967,52.4910714,13.4205976
l5879,cafe,playing with eels,s10812,32,10967,52.491379,13.4139775
l5880,restaurant,Duong family,s11350,7,12047,52.488233050000005,13.42830377251843
l5881,bar,Mandingo-Diskothek,s6976,107,10965,52.4871284,13.3864809
l5882,hotel,Citadines,s7694,,10707,52.4991188,13.3128213
l5883,restaurant,NEM Berlin,s4828,69,10781,52.4946386,13.3532828
l5884,restaurant,The Luftbrücke,s6745,18,12101,52.4831069,13.3817591
l5885,restaurant,Restaurant und Biergarten Weihenstephaner Lichterfelde,s4294,5,12205,52.4436013,13.295642450000004
l5886,bar,Jaja,s11247,7,12043,52.4841767,13.4330258
l5887,cafe,Aviatrix,s4650,13,12049,52.4769416,13.4198418
l5888,restaurant,Tegernseer Tönnchen,s1262,118,10713,52.48630175,13.317550140306512
l5889,restaurant,Restaurant/Café - Vivantes Klinikum Neukölln - Hintereingang,s8914,48,12351,52.4375459,13.458366625146512
l5890,restaurant,Castel Montecroce,s3375,14,10965,52.4860426,13.3942041
l5891,restaurant,Knusperhäuschen,s5651,145,14089,52.4708842,13.1706566
l5892,restaurant,Kimchi Mama,s7433,55a,10709,52.4981925,13.3003248
l5893,restaurant,Alassil,s3176,13,12053,52.4815339,13.4320137
l5894,restaurant,Jasmin Bistro,s4639,45,12049,52.4788168,13.4254636
l5895,cafe,La Piazza,s1153,66,14163,52.437341,13.2334557
l5896,restaurant,Ruspina,s242,20,14089,52.4533015,13.1446473
l5897,pub,multilayerladen,s25,4,10999,52.499973,13.4189947
l5898,cafe,Eiscafe Delfin,s5907,35,10967,52.4892671,13.4084215
l5899,hotel,Hotel de Ela,s6179,1,10779,52.4940702,13.3382569
l5900,restaurant,Maria,s1850,181,10717,52.4878185,13.3313451
l5901,restaurant,Taverna Pikilia,s9771,72,14129,52.4338678,13.2114049
l5902,biergarten,Birkengarten,s5036,48,14089,52.4506882,13.147126732210854
l5903,restaurant,Ristorante Barolo,s8562,62,12159,52.4705605,13.3346022
l5904,restaurant,Atlantik Fischrestaurant,s6882,134,10825,52.4792535,13.3445743
l5905,cafe,Müllerskind,s7893,11,12103,52.4627276,13.3811982
l5906,pub,Café Imparator,s10938,1,12157,52.4711724,13.3445581
l5907,cafe,Kaffee Bohne,s8872,122,12157,52.4633342,13.3444078
l5908,hostel,Grand Hostel Berlin,s10461,14,10963,52.4984517,13.3845263
l5909,restaurant,Nostos,s7638,9a,12209,52.42469655,13.32902885494752
l5910,cafe,Café Alt-Tempelhof,s267,23 25,12103,52.4655683,13.3846894
l5911,restaurant,Picoteo,s2787,47,10999,52.4977677,13.4131153
l5912,restaurant,Nam Kio,s6086,131,10711,52.4971532,13.2924327
l5913,restaurant,Sarajevo Inn Grunewald,s2564,153,14055,52.4893579,13.26157630561234
l5914,restaurant,Bobbe,s7245,91,10779,52.4933428,13.3343405
l5915,restaurant,Lon-Men,s1059,30,10779,52.488575,13.3366833
l5916,restaurant,Caphe HOA 2,s6251,47,10999,52.497804,13.4295309
l5917,restaurant,Caligari,s5580,110,12049,52.4758334,13.4237017
l5918,restaurant,Landhaus Alt-Mariendorf,s249,45,12107,52.439495750000006,13.384791037221072
l5919,restaurant,I Golosi Briganti,s2900,33,10997,52.49789,13.4418722
l5920,restaurant,Vietnam,s2047,173,14195,52.4517098,13.2698371
l5921,restaurant,Yogi,s7294,1,10967,52.4923133,13.4138776
l5922,cafe,C@ll Shop,s5907,35,10967,52.4895097,13.4084576
l5923,restaurant,Il Brunello,s9771,41,14129,52.43256395,13.219242975176059
l5924,pub,Jonas,s7376,1,10829,52.4863418,13.3636771
l5925,cafe,Carik Kuruyemis,s5922,,10967,52.4903256,13.4240468
l5926,restaurant,China Restaurant Tai Pan,s8202,71,14129,52.42429735,13.205863233333332
l5927,restaurant,Take a Pizza,s4639,148,12051,52.4651323,13.4328696
l5928,restaurant,Phantasia,s6976,44 46,10961,52.4922693,13.3870016
l5929,cafe,DaBangg Teehaus,s4450,18,12159,52.4716126,13.3361405
l5930,pub,Möve im Felsenkeller,s99,2,10823,52.4865023,13.3557868
l5932,restaurant,Doree,s2312,37,10827,52.4813681,13.3505244
l5933,pub,Laidak,s1519,42,12053,52.4797107,13.4284116
l5934,restaurant,Ebert,s2601,59,10709,52.4967062,13.3053461
l5935,restaurant,Caramina,s4650,10,12049,52.4770662,13.4209753
l5936,bar,Offen Bar,s4375,80b,12159,52.4722481,13.3364059
l5937,pub,Bruchberg,s7682,5,12049,52.4742607,13.4261908
l5938,cafe,Coffee Fellows,s9233,15,12163,52.4631271,13.3236499
l5939,cafe,Antoinette Café,s3758,6,10999,52.4940532,13.4378061
l5940,restaurant,Trattoria da Pizzo,s2882,45,12105,52.4596179,13.3637266
l5941,cafe,Cutie Pie,s6251,8,10999,52.4975935,13.4288505
l5942,restaurant,Zio Felix,s7682,35,12049,52.473718,13.4236274
l5943,restaurant,La Maison Bleue,s7850,26,12047,52.4901275,13.4344382
l5944,restaurant,Weinverein am Berg,s3028,38,10965,52.4871836,13.389101
l5945,cafe,Jebens Conditorei & Cafe,s4835,47a,10713,52.4886406,13.301475
l5946,pub,Wirtshaus Alte Dorfecke,s267,61,12103,52.4657153,13.3780404
l5947,cafe,Wiener Conditorei,s2047,175,14195,52.4515839,13.2703028
l5948,pub,Ollis Hauptquatier,s2954,7,10717,52.4872998,13.3230605
l5949,pub,Zum Dortmunder,s1696,35,14199,52.4743076,13.2929112
l5950,cafe,Cups Coffee,s6086,114,10711,52.4974665,13.2912767
l5951,restaurant,Ri Trovo,s6882,120,10825,52.481022,13.3447358
l5952,restaurant,Restaurant Wawel,s1127,1a,12437,52.4706321,13.4937322
l5953,restaurant,Dalmacija,s10454,259,14167,52.4108021,13.267453
l5954,bar,Arena,s10939,2,10823,52.4888448,13.3577509
l5955,cafe,Eiskimo,s2093,8,12205,52.4425443,13.2949936
l5956,cafe,Café Strauss,s1233,42,10961,52.4886291,13.4011481
l5957,restaurant,Chelany,s3315,41,12047,52.4916979,13.4276668
l5958,restaurant,La Luna,s8562,47,12161,52.4668944,13.3307527
l5959,cafe,La Fonda,s2084,2,10827,52.4868452,13.358286
l5960,cafe,Mein Orient,s1262,127,10713,52.4864035,13.3196582
l5961,hostel,Comebackpackers,s25,97,10999,52.4999681,13.4178492
l5962,cafe,call+more,s8207,132,10783,52.4989491,13.3622347
l5963,cafe,Café Traum,s4375,69,12159,52.4758569,13.3402464
l5964,cafe,Simitdchi,s25,97,10999,52.499904,13.418011
l5965,restaurant,Ksara,s2084,17,10827,52.4878665,13.3608975
l5966,restaurant,La Casetta,s5982,26,14089,52.4759389,13.181496531074767
l5967,restaurant,Arisu Sushi und die feine Küche Asiens,s8622,68,12099,52.4686798,13.3866911
l5968,cafe,Café Paresüd,s8215,47 49,12157,52.4598243,13.3582387
l5969,restaurant,Reisel,s245,83,12309,52.39467125,13.411422293562888
l5970,restaurant,Madame Dung,s6461,27,12207,52.4179988,13.3056647
l5971,cafe,Café Schöngrau,s2592,79,10823,52.4886787,13.3494473
l5972,bar,B-Lage,s6775,1,12055,52.4736946,13.451159
l5973,bar,Cocktailbar Max,s6377,40,12305,52.4103936,13.4031774
l5974,bar,Fabelhaft bar,s9336,6,10967,52.4922712,13.4209764
l5975,bar,Jansen Bar,s3853,71,10829,52.483005,13.36042
l5976,pub,Omega Bar,s11572,18,12055,52.471595,13.4427307
l5977,restaurant,Waldhaus an der Havelchaussee,s4414,66,14193,52.47958945,13.198116493535197
l5978,cafe,Café Eule,s1847,69 a,10783,52.4977467,13.369384
l5979,cafe,Café Pink,s3823,40,10781,52.4927363,13.3532929
l5980,nightclub,Bulbul Berlin,s9687,114,10999,52.4993312,13.4242521
l5981,hostel,Lekkerurlaub,s3892,89,10967,52.4947732,13.4193397
l5982,restaurant,Forchetta & Company,s10656,54,12347,52.4570908,13.4274183
l5983,restaurant,Seoul-Kwan,s9261,25,12161,52.4705701,13.3306273
l5984,cafe,Ankerklause,s5922,104,10967,52.495822950000004,13.420585310859893
l5985,pub,Vogt’s Bier-Express,s6976,32 34,10961,52.4936581,13.3877805
l5986,restaurant,New Yak & Yeti,s8872,66,12157,52.4695855,13.34364
l5987,hotel,Kleist,s2180,7,10707,52.4975188,13.317698
l5988,cafe,Osbili,s4126,5,10827,52.4795712,13.3500029
l5989,restaurant,Jing Yang,s129,125,12165,52.4559343,13.3247142
l5990,restaurant,Speisewirtschaft,s9687,97,10997,52.4995884,13.4294236
l5991,cafe,goldmarie,s3989,29,10967,52.4946846,13.4156477
l5992,restaurant,Zitrone,s3892,20,10967,52.4925901,13.4171934
l5993,pub,Prinzen-Eck,s11127,59,10969,52.4997326,13.4079291
l5994,hotel,Vier Jahreszeiten,s9687,95a,10999,52.498744,13.4261422
l5995,pub,Zum Sargnagel,s6809,137,12107,52.4395128,13.3880881
l5996,restaurant,Taverna Nostalgia,s7657,7,12161,52.4680338,13.3248294
l5997,bar,Roter Rabe,s5923,13,10999,52.4965814,13.4193348
l5998,pub,Billard Company Salon Treptow,s1619,12,12435,52.4923165,13.4513938
l5999,bar,Heck Meck,s2593,111,10777,52.4975952,13.3497175
l6000,bar,Tabasco,s3435,3,10777,52.4992618,13.3489343
l6001,pub,Palm Lounge,s1726,144,12347,52.4527537,13.4382958
l6002,cafe,Happiness-Heart Café,s4116,22,10717,52.4914278,13.3252965
l6003,restaurant,Yummy Kitchen,s11835,13,10961,52.4920939,13.3943849
l6004,restaurant,Piazza Brà,s6086,94 95,10709,52.4988369,13.2994295
l6005,cafe,Eat & Enjoy,s10812,87,10967,52.4887605,13.4233995
l6006,cafe,CoCo - Coffee & Coaching,s1262,54,10713,52.4866188,13.3161408
l6007,cafe,Eis Bär,s3830,56,12101,52.4770702,13.3711351
l6008,restaurant,Saigon and more,s3560,12,10777,52.4976224,13.3404394
l6009,restaurant,Huong Que,s1233,96,10961,52.4896456,13.3912396
l6010,hotel,Hotel Obergfell,s6377,32 34,12305,52.4109094,13.4028892
l6011,restaurant,Thãnh nhõ,s8207,133,10783,52.497137,13.3620376
l6012,restaurant,Atila's Kebap Haus,s7871,33,12359,52.445462899999995,13.454514747635027
l6013,restaurant,Horváth,s7942,44a,10999,52.4963757,13.4208114
l6014,cafe,Wiener Conditorei Caffeehaus,s4835,92,14199,52.4777628,13.2818428
l6015,restaurant,"Indochine Restaurant ""My Friends""",s6377,42,12305,52.4102069,13.4032632
l6016,cafe,meyan,s3823,36,10781,52.4937829,13.3535448
l6017,restaurant,Osteria Maria,s6364,79,12167,52.453185,13.3245116
l6018,restaurant,Meyman,s10460,201,12099,52.4583273,13.3845432
l6019,pub,Rickenbacker's music inn,s1850,194b,10717,52.4918908,13.331239
l6020,restaurant,Tiba Restaurant,s5414,175,12043,52.4746216,13.4402775
l6021,restaurant,Mother's Heart,s5907,33,10967,52.4896718,13.4086687
l6022,hotel,Hotel artim,s3435,20,10777,52.4990579,13.3448471
l6023,restaurant,Huong Giang,s9261,15,12161,52.4690984,13.3319417
